bins,BQ_S1_,MTF_,BRF1_,RS_S9_,BR1_S2_,SIS_,QH2_S7_,QHS1_S13_,PG_S6_,CY_S3_,SL_S11_,BRS2_,CYS_S13_,RVF_,PLS_,RSS_,TC_S12_,QN_S8_,EPS_S14_,EP_S4_,SLS_,PFS_,QNS_,BRF2_,TCS_,PF_S5_,PBS_,FAS_S15_,BQS_,ETS_,ALL_READS,QHS2_,SI_S10_,BQF_,BRS1_,ESF9_,PGS_,ARS_
bin_401,0,0.199444227,0.141671875,0.482551587,0.248380757,0.102586476,0.002464965,0.012662327,0.007796541,0.140041193,0.849825086,0.225520545,0.948433721,0.134275671,0.023290301,0.227990181,0.526037692,0.485421412,0.154438374,0.138353061,0.078588241,0.226198853,0.108861419,0.108015755,0.06321711,0.445605827,0.024652326,0.234144093,0.028928566,30.71695212,0.591099809,0.015712431,0.049706569,0.000192979,0.150451436,0.117230248,0.12906019,4.39799966
bin_332,0.000148142,54.35980117,64.80873647,0.30689118,8.549743147,0.165808403,0.013357498,0.023012312,0.035288191,5.341075101,2.407021268,0.508513559,3.515593194,3.529054484,0.044958313,0.152177814,2.742087922,2.135715728,0.123410565,0.219103694,0.060817457,0.714022269,0.413449115,4.016680953,0.195051235,0.766507476,0.025435737,0.332518732,0.023501019,0.180166721,2.316913003,0.038330767,1.035290576,0.001504659,0.276591591,1.419002275,0.131777197,2.306982888
bin_60,0.000293223,0.069419488,0.04605168,0.305059341,0.092376561,0.070424931,0.002471157,0.006387351,0.028420814,0.027745306,0.638175008,0.050905878,0.576174953,0.179930223,0.113970339,0.169128381,0.335413072,0.749780655,0.118784079,0.135663238,0.018461669,122.9656463,1.106481455,0.048024912,0.059234787,26.37335591,0.012541561,0.0498848,0.097372334,0.35834496,2.112608434,0.016964556,0.04271861,0.000147446,0.035998895,0.093069302,0.931844204,1.331870823
bin_219,0.000286989,0.27918241,0.227271491,0.327952395,0.407960829,0.227702651,0.005254471,30.18146028,0.017867636,1.015450918,1.449224113,1.285978801,1.531424404,0.165626483,0.041693109,0.17482174,1.231196184,1.046976902,0.121782802,0.140877837,0.108603668,0.567370324,0.205163885,0.255092665,0.240351824,0.612058269,0.043616265,0.077034962,0.032927128,0.415870754,3.23252206,0.021045394,0.214061403,0.001304938,0.02371249,0.3529701,0.252316226,3.000557828
bin_77,0,0.016307501,0.009491202,29.67825921,0.022201458,14.96001043,0.004763267,0.005176351,0.009334064,0.003284637,0.011263641,0.009681475,0.007799363,0.01496491,0.052231057,45.32953991,0.009305793,0.019334731,8.992803895,6.557659122,0.01178534,0.030702286,0.004816913,0.022328664,0.00595742,0.022891721,0.005683352,0.005921494,0.080630858,0.004866614,2.353499643,0.030333097,0.329256784,0,0.001391567,0.500474507,0.007575156,0.033168719
bin_257,0,0.378595765,0.274542108,0.547808426,0.537343242,14.20716082,0.010445604,0.019625742,0.02440116,0.130442862,3.340914407,0.125003681,2.125627867,0.311875547,0.035339548,0.330002717,2.504921814,1.556636201,0.194417665,0.232307197,0.02132462,1.025222645,0.296425037,0.222245484,0.590319458,0.930796543,0.057621396,0.084506506,0.057572952,0.565650611,0.810707835,0.043262621,0.607615663,0.002151263,0.024480789,1.049961969,0.326682192,3.615675934
bin_347,0,0.031204436,0.009573289,3.746584399,0.020187651,11.73111522,0.003096915,0.004258172,0.003478609,0.026198357,0.195983403,0.017622719,0.193063718,0.052698469,0.013467251,5.498108113,0.167035309,0.220251258,2.175279789,0.400917338,0,0.110256809,0.051210349,0.01489698,0.043380458,0.145366027,0.005392382,0.026263196,0.073290426,0.081519137,0.731389533,0.004903086,0.631891375,0.00105888,0.006900198,1.274878982,0.061438987,0.555939771
bin_187,0.000124761,0.027509271,0.034891647,0.09140427,0.183026086,0.12380468,0.072768565,0.028814211,0.00239916,0.011444608,0.580669449,0.02222102,0.408779915,0.24413324,0.041223622,0.106053443,1.4067084,0.248837375,0.033947102,0.051383807,0.005638122,0.119799671,0.072739894,0.449996137,0.060793919,0.698312174,0.008938848,0.0097341,0.006827836,126.9628471,1.977772217,0.122350711,0.47199617,0.012069396,0.003475356,0.44092776,0.031691073,4.62038345
bin_24,0,0.014122669,0.008458347,7.498224171,0.0066008,88.65377765,0.011763107,0.005259208,3.64E-07,0.001525837,0.001940585,0.003276482,0.004777348,0.003334306,0.022783597,8.90285463,0.010046416,0.002948938,8.066063533,6.548809902,0.003281211,0.01696682,0.000955505,0.017269001,0.001499541,0.017681741,0.001425459,0.004738527,0.125859012,0.001585592,3.945017249,0.076293777,1.786072261,0,0.003155814,2.62392008,0.00234825,0.012652548
bin_345,0,0.104385772,0.052065028,18.13833585,0.098147038,3.567727431,0.839279533,0.007416686,0.009837792,0.06256653,0.559084923,0.13008322,0.408761622,0.110216833,0.081550404,22.61152571,0.710032227,0.28953126,2.843705251,1.489969704,0.069483842,0.397947353,0.090316889,0.093616715,0.108750851,0.883904655,0.009648903,0.197297853,0.053772056,0.386260826,1.145186546,0.656595617,0.13303035,0.000519664,0.029691753,0.414393968,0.238793741,1.073930264
bin_171,9.39E-05,0.22383936,0.152063082,0.278712344,0.365445867,0.118814437,0.003454001,53.8575457,0.008380455,0.476301316,0.742801577,0.764232358,1.932017835,0.073866506,0.053676107,0.181428734,0.875326886,0.654703704,0.134191706,0.118899398,0.030502414,0.129201769,0.070459716,0.259812268,0.054861705,0.257741053,0.038086521,0.340275255,0.013580277,0.26926907,5.471010989,0.016966903,0.056098081,0.001505401,0.028941289,0.120202789,0.096008084,3.15084385
bin_215,0,0.100682832,0.009129835,0.075986654,0.034509662,0.017828745,0.002796744,0.001122771,0.006198284,0.017695992,0.099480705,0.010481122,0.01256139,0.108353094,3.11844524,0.037281195,0.078096036,23.25316757,0.028917531,0.026732515,0.009384355,3.292838861,36.81248582,0.108700813,0.021891091,8.489630468,0.000322539,0.017706713,0.029825507,0.032769024,2.293740739,0.029132691,0.008439922,0,0.001112735,0.022032448,0.01897578,0.011764146
bin_282,0,20.96710698,0.277883501,0.015396679,0.00865127,0.0003088,9.97E-05,0.000121019,0.195156599,0,0.00063833,0.001260532,0.001947793,838.2213778,0.004655473,0.002125696,19.6685523,13.29630056,0.001654147,0.005644706,0.000958514,0.006324147,0.002282375,969.0402298,0.002692906,2.21358122,0,0,0.000870341,0.042482908,30.4754639,0.000216199,1.078739456,0.001072268,0,2.432904626,0.000658876,0.02723556
bin_55,0,0.070026795,0.015388601,0.229065962,0.041481578,0.285951397,0.012812535,0.002308183,0.005319186,0.013435927,0.193629199,0.126229189,0.439718556,0.382514155,0.03303086,0.166031222,0.672448379,0.282051497,0.143909378,0.446202266,0.035649575,0.832882103,0.320270823,0.071415579,0.08491178,6.34093485,0.005692804,0.136378163,0.0260279,30.00953833,0.693918966,0.111885265,0.037283582,0,0.010965648,0.074380514,0.120232975,3.000270813
bin_217,0,0.066157764,0.008448687,0.615662838,0.018627445,8.35660741,0.032071012,0.000794643,0.016796669,0.00956302,0.033508195,0.012600927,0.012434479,0.016595144,0.009049417,0.049511029,0.024167794,0.016577449,1.241323425,41.25002785,0.060948144,0.029153862,0.011834727,0.030705476,0.009161823,0.053965369,0.002891106,0.040734703,0.077205174,0.029053395,1.441765444,0.128875923,1.961780325,0,0.011172941,1.57357439,0.041847139,0.015842025
bin_71,0.000287151,0.217408407,0.195113657,0.646261267,0.396940374,0.242915072,0.008781176,0.020112216,0.02421757,0.105846033,2.812328154,0.090069869,1.558191439,0.44345486,0.036761252,0.389905036,12.32465747,1.609580397,0.192167262,0.252054673,0.016299151,41.5636785,0.314721917,0.165401437,3.344162688,11.66989578,0.066428221,0.044953617,0.051415238,0.564923579,1.129301611,0.03777962,0.187710894,0.001030043,0.020620878,0.350400532,0.305357514,3.712320031
bin_305,0,0.035886563,0.00960492,0.017669771,0.00849721,0.004703611,11.72601716,0.003863485,0.089715113,0.00244971,0.016778912,0.003772597,0.029907921,0.01971602,0.255546631,0.005545713,0.042074946,0.058952823,0.027684386,0.017012508,0.00813208,0.112950857,0.040883779,0.017737005,0.002494943,0.040717195,0.005524676,0.010537139,0.011962816,0.002276101,2.043690312,43.28533975,0.045348844,0.000420084,0.003908182,0.086636784,0.007451407,0.117340695
bin_279,0.000125552,0.119677553,0.080883897,0.560946981,0.172246168,0.171184566,0.004021398,0.008212631,0.044577605,0.072316219,1.008427885,0.082805426,1.031580872,0.21375152,0.050223998,0.420277356,0.732795332,0.69282912,0.248547175,0.226641949,0.023271334,131.7399922,0.444162706,0.103141883,0.199072343,1.510221627,0.019604372,0.08699153,0.105052547,0.443602307,1.704249227,0.023199746,0.08086387,0.000628373,0.039949103,0.182628469,0.97291663,2.460258262
bin_379,0,0.133002536,1.084446357,0.035364549,2.337465603,0.03479694,0.00080043,133.7669101,0.021921775,0.066274146,0.137377835,1.036270863,0.632876676,0.017136484,0.12366657,0.011920661,0.046507465,0.058089649,0.008379678,0.014808744,0.189567263,0.139117431,0.007433453,0.109106395,0.020723908,0.033572946,0.044699385,0.156821522,0.004612107,0.022512378,13.24898285,0.002950062,0.073335334,0,0.044447457,0.12322431,0.010680649,0.072652329
bin_107,0.000508892,0.878949439,0.555350639,1.128119446,0.879229775,1.61752969,0.013835735,15.90745489,0.065049648,1.919751093,3.148682465,0.23928741,6.184786102,0.469602278,0.083139508,0.626981166,1.882401536,2.079786614,0.418296181,0.463822365,0.112739448,0.661341711,0.48540576,0.391501284,0.189581048,1.211302093,0.15262183,0.119151193,0.081990253,1.074170717,2.195645572,0.088474542,1.503894704,0.00410748,0.079098153,3.145923249,0.661388419,6.070289741
bin_297,0,0.010410706,0.001786954,6.566034458,0.005876315,45.40752838,0.002045786,7.11E-05,0.001932702,0.012299592,0.020365326,0.00775422,0.024773859,0.004772387,0.009461244,7.491874989,0.014056172,0.013588881,1.659817174,1.36675341,0.01575165,0.021501027,0.005463109,0.010237038,0.007684573,0.014164571,0.001745817,0.02531541,0.050505667,0.010855687,1.975864646,0.013143814,1.144300598,0,0.002677938,1.578459058,0.006898006,0.017397259
bin_67,0.000591471,1.173743055,0.027792797,0.65609694,0.040249198,0.134529333,0.006332564,0.026716442,0.014045077,0.060046868,0.048757664,0.100611831,0.07794591,29.75893952,0.013202351,0.327126559,0.255911623,0.093399891,0.629407537,0.961119285,0.081219667,0.102591391,0.034162945,0.578964663,0.070942797,0.150072965,0,0.202786342,0.006658866,0.21876357,0.663173946,0.01078602,0.097965554,0,0.025469952,0.147682624,0.022009146,0.018433349
bin_157,0,0.068973633,0.08513367,0.092127098,0.131397002,0.040052856,0.000998705,0.001635138,0.001769206,0.022998247,0.594005988,1.54296224,0.064321408,0.015925447,1.174755189,0.042120995,0.063139813,0.034489813,0.030464219,0.042725214,28.14947716,0.04512145,0.012111347,0.762946861,0.048096776,0.086172189,0.002879635,0.186818833,0.002937907,0.067428547,0.461195013,0.004259835,0.012997236,0.000165047,0.04387779,0.024694404,0.0366913,0.163538908
bin_72,0,0.055685964,0.050789064,0.147997378,0.078554256,0.042321159,0.002884249,0.003314733,0.461618568,0.028086161,0.304986559,0.036319673,0.424824334,0.089404713,0.013724063,0.089077643,0.18102953,0.248484479,0.068858597,0.069841492,0.018855371,0.183258499,0.115385734,0.039779308,0.035388735,0.310681278,0.019996271,0.044710802,3.06813547,0.1646887,1.487436334,0.012037499,0.049140097,0.00064669,0.009643031,0.081212371,31.84924586,1.066151524
bin_313,0,0.144972803,0.014085057,0.597955113,0.011931864,19.47324484,0.230839686,0.005985259,0.036128444,0.014598483,0.056768799,0.074264216,0.043626786,0.192284825,0.009792939,0.048385792,0.060753597,0.031743357,2.568429379,28.76516892,0.065175501,0.023131799,0.027050024,0.360111114,0.010750832,0.050321364,0.000432062,0.083408796,0.095951394,0.015179392,1.698566642,0.026208918,4.7609074,0,0.005211391,5.221296602,0.011993964,0.056756396
bin_306,0.008102128,24.57452508,0.187303919,0.004045611,0.309468681,0.004370382,0.000841674,0.001234401,0,6.890822415,29.60818426,1.901649184,0.415495099,0.041918506,1.126276199,0.004215863,3.969763671,0.008048822,0.007101876,0.00511149,15.61608224,0.003551222,0.005119884,1.323595712,0.909634012,0.01331217,0.000487312,58.57614218,0.001513154,0.004202201,3.341370211,0.002798986,0.004792057,0.000241016,0.126524081,0.004516541,0.004699052,0.018818276
bin_391,8.36E-05,0.027375982,0.078676936,0.100564848,0.288995967,0.021684513,0.00155577,0.001385572,0.117013434,0.011309387,1.398100981,0.850064958,2.475217338,0.091610747,0.043708527,0.047455159,0.100561631,0.147044405,0.034585514,0.035568048,0.741320121,0.086399042,0.041197571,0.083846786,0.01801508,0.115952107,0.005851136,0.034672103,0.012850509,25.9813883,0.513075444,0.006890566,0.019908646,0.000494226,0.009957358,0.034806341,0.054923729,1.728064688
bin_212,0,0.049924147,0.011992366,0.261652351,0.02438146,18.28780667,0.196093286,0.013935411,0.008276352,0.015119563,0.088902191,0.118597737,0.083390823,0.03684809,0.034123808,0.061876984,0.0580821,0.047927628,0.130841058,0.410907203,0.106399739,0.062172994,0.018359357,0.196663942,0.026341031,0.069944118,0.001718421,0.036344062,0.032700721,0.058109234,0.770034332,0.255030179,1.705841857,0.000174351,0.010537709,2.194649727,0.050172013,0.211386277
bin_21,0,0.020681909,0.014692482,0.062649672,0.033284099,0.017194456,0.001207056,0.00095525,0.003323424,0.009300613,0.381774016,0.032183883,6.077538752,0.092133838,0.004655944,0.02956587,0.125699861,0.103789109,0.022481113,0.029253305,0.046173297,0.056151833,0.024067318,0.016825657,0.010983201,0.076677886,0.005734145,0.023615406,0.044525385,158.9840235,2.481251623,0.007099829,0.00935146,0.000287993,0.003927587,0.017139515,0.035770957,8.51481659
bin_348,0.000178705,0.030893598,0.076610954,0.041019953,0.37830659,0.012140545,0.001072282,0.001089346,0.00282028,0.010902454,0.04523776,35.52661971,0.050794461,0.013875831,0.002656707,0.020530707,0.032115191,0.049187451,0.015381608,0.027910506,0.023117189,0.03015508,0.016884694,4.206165386,0.016322034,0.052788707,0.006212117,3.292054652,0.002683238,1.678477523,1.315219174,0.004792596,0.006436658,0,0.020541933,0.011569317,0.034180324,0.191493301
bin_209,0,0.011836153,0.015105688,1.152565821,0.01827879,22.68419216,0.013956028,0.011799218,0.001516534,0.004270324,0.02005628,0.040747732,0.002939707,0.009061108,0.009994495,2.168087516,0.014454209,0.017078951,6.69417029,2.684079664,0.00460849,0.019270825,0.002695463,0.037737076,0.002040282,0.024533352,0,0.010786369,0.052253961,0.01372059,1.289651373,0.013772465,2.046904733,0.000286433,0.00221707,1.634675472,0.007341881,0.002873758
bin_328,0.000348542,0.036766451,0.054836024,0.069179416,0.035183044,0.003585479,0.000610444,0.000277785,0.019413164,0.001551128,0.034259201,0.001553658,0.02380546,24.97172687,0.009946849,0.008169577,6.483240945,43.36004182,0.003993208,0.012348668,0.001108531,0.039400569,0.013989459,0.169734855,0.011364499,0.324828297,0.003907021,0.001927347,0.00309205,0.039398132,1.276229268,0.001428685,0.029825465,0.000868002,0.001769865,0.068145718,0.012336296,0.205432967
bin_109,0.000125857,0.129192724,0.096164952,1.947588629,0.151980462,47.74650916,0.296246029,0.148973672,0.006490107,0.079032731,0.657636744,0.41420193,0.690594535,0.072497744,0.130692144,0.523105829,0.327326078,0.207802424,2.098701963,3.800541194,0.228655143,0.195235954,0.075092818,0.133929009,0.149022223,0.317206135,0.00799995,0.797767408,0.146882865,0.354154278,2.126674457,1.330483119,0.507110337,0.000126352,0.093554253,1.596520373,0.13885242,0.936929008
bin_276,0.005445979,0.384754805,0.01791116,0.025119671,0.042769612,0.025539578,0.001134288,0.000375001,0.001129575,0.030385505,4.329043282,0.620269491,0.01131996,0.013688317,0.493701866,0.010528606,0.130566936,0.008860408,0.006493132,0.01376471,10.4975729,0.010107934,0.002251581,0.186911917,0.016465153,0.010587136,0.001053994,44.91578648,0.004008401,0.00213213,1.835945688,0.003678282,0.0036007,0,0.10411648,0.00633523,0.00478435,0.020394646
bin_75,0.002800195,0.173042786,0.141038041,0.320515685,0.216078145,0.199019349,0.009234568,0.008012959,1.183023273,0.10339053,1.070578947,0.058222086,1.007253455,0.184554813,0.039484267,0.207068323,0.847235713,1.103082981,0.143076948,0.241491817,0.027676233,0.616925795,0.278803784,0.148294835,0.136166176,0.684813454,0.032094461,0.082326653,1.980377685,0.251619595,1.215145592,0.029155573,0.344108681,0.004078822,0.026608726,0.512203155,21.83521747,2.420714943
bin_135,0,0.010763758,0.005673204,21.59090613,0.003783798,10.55057521,0.00695699,0.000220657,0.00299578,0.002266042,0.023703066,0.008570678,0.017042304,0.009926134,0.201552937,86.33250508,0.018683358,0.025716717,8.753339835,3.990120041,0.010044994,0.058400918,0.009666509,0.014162587,0.009274731,0.035222109,0.001419657,0.007203809,0.132177912,0.019658694,2.7981818,1.265095453,0.746326504,0,0.001411058,0.747721658,0.01000604,0.012016014
bin_402,0.000135617,0.044588412,0.075420052,0.198674125,0.253533793,0.022827412,0.009295907,0.000769309,0.003920379,0.014092973,0.052966941,43.54901018,0.053485332,0.037233892,0.00755809,0.124134212,0.398928043,0.076296892,0.251496207,0.228296891,0.039692848,0.101414023,0.039188951,6.053178347,2.679579697,0.328739962,0.003304719,0.447482309,0.040587525,0.392281287,1.539736365,0.136688561,0.016965338,0,0.019365857,0.034727376,0.246442967,0.161867153
bin_100,0.000379849,0.217807524,1.074038146,0.309034328,2.044992535,0.123634771,0.015472284,0.013366686,0.068391869,0.682472231,1.103179571,9.371000398,0.99712434,0.873703481,0.167908683,0.126177929,6.414573492,1.626847844,0.128902429,0.405656613,0.029601992,5.342208269,0.593802611,11.62482531,0.699438492,2.219273046,0.029431675,0.133493349,0.0549657,0.319910973,0.907547634,0.055917929,0.319922531,0.001054821,0.03073086,0.445457308,0.408210201,2.29399047
bin_299,0.00032451,2.337426705,0.53323887,0.132238839,1.009606414,0.047476704,0.003343257,0.001759659,0.003557482,0.170732171,2.767168714,3.977564443,0.124518746,0.052831108,1.430675991,0.027483817,0.141609795,0.031955171,0.035826283,0.044831436,31.51950927,0.042437955,0.016100563,5.619154842,0.04452629,0.096231738,0.004751306,3.037746322,0.002513315,0.01437844,0.833206112,0.00373665,0.009163038,0,0.111844621,0.018900789,0.014862193,0.066602529
bin_307,0,0.027841539,0.019179457,22.34414969,0.027559672,1.029522255,0.003875578,0.001410553,0.002671952,0.000918132,0.111500463,0.013115645,0.101350879,0.035607684,0.048137218,40.07069424,0.174251122,0.150497614,5.17803314,0.83157309,0.005677102,0.151411471,0.035401223,0.017613831,0.029187034,0.124321135,0.003102541,0.017484526,0.011283629,0.057790512,1.361325655,0.009664216,0.094092284,0,0.013383839,0.193512225,0.034622191,0.221565329
bin_23,0,0.040192957,0.024446031,32.03330065,0.06609068,1.934560669,0.003301766,0.030881159,0.002895383,0.019744466,0.220844096,0.055297796,0.18044056,0.035676932,0.049183,22.60789314,0.13811648,0.140891726,7.690240561,4.390768319,0.017613877,0.098304385,0.03474545,0.026357741,0.02161664,0.109168422,0.005907653,0.04061629,0.020960184,0.132825996,1.442246677,0.01452252,0.05737831,0.00020401,0.038222469,0.116832535,0.047770609,0.716962169
