Reference Contig,TCS,TC,SLS,SL,SIS,SI,RVF,RSS,RS,QNS,QN,QHS2,QHS1,QH2,PLS,PGS,PG,PFS,PF,PBS,MTF,FAS,ETS,ESF9,EPS,EP,CYS,CY,BRS2,BRS1,BRF2,BRF1,BR1,BQS,BQ,BQF,ARS
KGDKJIMI_00378,0,0.037590332,0,0.043319061,0,1.24248182,0.449329944,0,0.071244954,0.685208632,0.460755689,0.281966782,0,0.039259429,0.04603403,5.650541824,0.116818063,0.440511096,0.812015823,0,0.081553239,0,0.045131593,1.617103494,0,0.115639632,0.021242681,0,0.053863545,0,0.931363732,0.164267351,0.297862397,2.467759284,0,0,0
KGDKJIMI_00379,0,0.207190808,0,0,0,0.933862499,0.343975241,0,0,0.796656197,0.074694067,0.166515816,0,0.135244094,0,6.028010074,0.064387909,0.202334493,1.085012792,0,0,0,0,1.264706393,0,0,0,0,0,0,0.855583481,0.075450883,0.05863433,0.850113927,0,0,0
KGDKJIMI_00384,0,0,0,0,0,0,0,0,0,0.059955755,0,0,0,0,0,6.098939659,0.098127173,0.068523948,0.068898312,0,0,0,0,0.0611877,0,0,0,0,0,0,0,0,0,0.935692062,0,0,0
KGDKJIMI_00391,0.205167323,0.128986434,0,0.099095892,0.07928722,1.722593135,0.285521932,0.050140906,0,0.318392491,1.147017719,0,0,0,0,5.253824467,0.080169259,0.223934472,0.225157883,0,0.046639925,0,0,1.549688474,0.053982266,0,0.097188735,0,0,0,0.253639361,0,0.146010979,0.294020884,0,0,0
KGDKJIMI_00393,0,0,0,0,0,0,0.168018676,0,0,0,0.182425895,0,0,0,0,2.637737421,0,0,0,0,0,0,0,0,0,0,0.071489791,0,0,0,0,0,0,0.865099909,0,0,0
KGDKJIMI_00394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.932296018,0.235882627,0.247081544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KGDKJIMI_00395,0,0,0,0,0,0.14696473,0,0,0,0.041790722,0.158690184,0.078615274,0,0,0,4.482352101,0,0,0,0,0,0,0,0,0,0,0,0.086820967,0,0,0,0,0.083047137,0.200677451,0,0,0
KGDKJIMI_00396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.170180135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247624928,0,0,0
KGDKJIMI_00397,0,0.339671677,0,0.19571865,0.271432497,0.986636714,0.315794137,0.118836536,0.032188985,0.928746639,1.249036507,0.655172385,0,0.230590017,0.083194031,5.369442192,0,0.398052196,0.377992032,0,0.184231716,0,0,1.184787646,0.298528437,0.174156073,0.211147127,0.160790638,0,0.038200407,0.320607137,0.44530306,0.192251978,0.464563118,0,0,0
KGDKJIMI_00417,0.653970843,0.959336605,0,0.315868154,0.084242671,0,0.485387285,0.692571263,0.346329636,2.237931838,3.194986856,0.048952566,0,0.023855556,0.111888268,5.427127704,0.227146234,2.141373385,3.558549983,0,0,0,0.219389687,0.159342968,0.372815027,1.21796372,0.154894547,0,0.196377509,0,0.215593456,0.066543487,0.155136665,0.249917752,0,0,0.058170014
KGDKJIMI_00418,0,0.442239203,0,0.254818007,0,0,0.073419925,0.322334395,0.052385995,0.598297978,0.757297413,0,0,0,0,4.128004938,0.137433015,1.007705122,0.398046972,0,0,0,0,0,0.104108657,0.056686094,0.062478473,0.13083944,0.079211096,0,0.1304431,0.080523211,0.125152268,0.982869813,0,0,0
KGDKJIMI_00440,0,0,0,0,0,0,0,0,0,0.059479916,0,0,0,0,0,4.354360187,0.032449462,1.291622042,0.307581751,0,0,0,0,0,0,0,0,0,0,0,0,0.152099399,0,1.071076078,0,0,0
KGDKJIMI_00456,0.073860236,0.417916047,0,0.160535344,0,0,0,0.054152178,0,0.978689535,1.004415516,0,0.104930648,0,0,5.876777939,0.028860933,0.483698459,0.577529971,0,0.050371118,0,0.055750791,0,0.204052967,0.809477426,0,0,0,0,0.164358306,0,0.052563952,1.460695753,0,0,0
KGDKJIMI_01068,0.157477929,0.264012367,0,0.22818569,0.62886168,4.56155913,0,0.03848608,0.062547827,0.469970908,0.523483003,0.035363727,0.006779496,0.051700334,0.080828983,5.504843314,0.082046131,0.042970703,0.302438244,0,0.071597744,0.043379037,0.039622218,3.146357471,0.124303647,0.304569266,0.037299021,0.273384416,0.070932344,0,0.42830272,0.048071549,0.074714648,1.354069423,0,0,0
KGDKJIMI_01069,0.257300004,0.215682234,0,0.186413993,0.430880548,0.486067776,0.28645807,0.125763256,0.051097815,1.013596273,0.738675345,0.173340235,0.011076882,0.225259016,0,5.386092881,0.167566894,0.842507561,0.564740265,0,0,0,0.517903524,0.877692415,0.067699072,0.387045218,0,1.340031809,0.077263282,0,0.063617741,0,0.122074753,0.073746222,0,0,0
KGDKJIMI_01616,0.21281763,0.133796098,0,0,0,0.938083347,0,0,0.126791867,1.905373579,1.591743233,0.35843235,0,0.104802712,0.327699877,5.255096579,0.249475864,1.045280568,0.306539101,0,0.362842803,0,0,1.08893364,0,0.068599782,0,0,0,0,0.394645649,3.313188945,0.681549553,0.823457812,0,0,0
KGDKJIMI_02120,0.123828799,0.428173903,0,0.22428508,0.167488388,5.380300512,0.051698054,0.363150703,0,0.532151674,0.392917312,2.294108434,0,1.280577514,0.095336749,6.172022445,0.16935163,0.253416969,0.178361016,0,0,0,0.093467796,4.661488961,0.268793356,0.478980726,0,0.368518187,0,0,0.045925233,0.056699776,0.044062485,0.372658422,0,0,0
KGDKJIMI_02121,0,0.314919007,0,0.120970782,0,25.86501081,0.139419752,0.244836977,0,0.478370388,0.605498715,0,0,0,0,6.464479687,0,0.136683408,0.274860288,0,0,0,0,20.74848861,0.131797129,0,0,0,0.075208408,0,0,0,0.118828084,0.287139544,0,0,0
KGDKJIMI_04202,0.51992713,1.144053591,0,0.612117168,1.079980581,3.478621697,0.054266901,0.285896594,0.038720083,1.419759733,2.297886429,0.700538589,0,0.448069565,0,5.626766754,0.050790462,1.010834641,1.310565723,0,0.664836191,0,0,3.562948355,0.949048479,0.83796835,0.253988573,0.531890768,0.263462994,0,0.096414465,2.559237716,0.601275025,1.229409064,0,0,0.364194872
KGDKJIMI_04203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.467197824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KGDKJIMI_04205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.423917066,0,0,0,0,0,0,0,0,0,0,0.03656527,0,0,0,0,0,0,1.061945594,0,0,0
IGABFOFJ_00947,0,0,0,0,0.490139178,0,0,0,0,0,0,0,2.068020234,0,0,0,0,0,0,0,0,0,0,0,0.500562834,2.350755153,0,0,0,0,0,0,0,0,0,0,0
IGABFOFJ_01562,0,0,0,0,0.615699524,0,0,0,0.025654047,0,0,0,1.963115161,0,0,0.013126839,0,0,0,0,0,0,0,0,0.220927424,0.249838712,0,0,0.01939531,0.060890086,0.031939771,0,0,0,0,0,0
IGABFOFJ_01905,0,0.103868023,0,0,0.191541232,0,0,0.060564936,0,0,0,0,2.741877999,0,0.063599647,0,0,0,0.033995878,0,0,0.238927171,0.436470009,0.060382598,0.130409791,0.053255094,0.117393762,0,0.260458591,2.978726973,0,0.605195504,1.234561252,0,0,0,0
IGABFOFJ_01906,0.026852524,0,0,0.077818673,0.612254692,0,0,0.01968749,0,0,0,0.036180511,2.601029946,0,0.020673966,0,0,0,0,0,0.018312853,0.088761897,0,0.058884655,0.031793662,0.017311322,0,0.139849342,0.012095107,1.404951483,0,0.319681971,0.496861997,0,0,0,0
IGABFOFJ_01948,0,0,0,0,0.445990613,0,0,0,0,0,0,0,1.252013415,0,0,0,0,0,0,0,0,0,0,0,0,0.892805985,0,0,0,0,0,0,0,0,0,0,0
IGABFOFJ_02236,0,0,0,0,0.571930394,0,0,0.114216753,0,0,0,0,2.042159184,0,0,0,0,0,0,0,0,0,0,0,0.368901146,0.602588655,0,0,0,0,0,0,0,0,0,0,0
IGABFOFJ_02685,0,0,0,0,0.762153592,0.10349087,0,0,0,0,0,0,2.334844264,0,0,0,0,0,0,0,0,0,0,0.120132918,0,0,0,0,0,0,0,0,0,0,0,0,0
IGABFOFJ_02722,0,0,0,0.068812427,0.715744088,0,0,0,0,0,0,0.06398641,1.956535912,0.046772769,0,0,0,0,0,0,0.064773753,0.215845164,0,0,0,0.275540728,0.016872023,0.141330349,0.085562364,0.436501772,0,0.26093906,0.202780755,0,0,0,0
MNLMABHI_00143,0,0,0,0,0,0,2.476621739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111332131,0,0.244452423,0,0,0,0,0,0
MNLMABHI_00144,0,0,0,0,0,0,2.756625423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02478384,0,0.326507881,0,0,0,0,0,0
MNLMABHI_01307,0,0,0,0,0,0,2.251796684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044571588,0,0,0,0,0,0,0,0,0.560098464,0,0,0,0,0,0
FDNJNPJA_00661,0,0,0,0,1.711165998,0,0,0.115942951,0.141323428,0,0,0.053268284,0,0,0,0,0,0,0,0,0,0,0,0,0.187238239,0.152923947,0,0,0.035615065,0,0,0,0,0,0,0,0
FDNJNPJA_00662,0,0,0,0,1.580802988,0,0,0,0.052979604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210576716,0.458627437,0,0,0,0,0,0,0,0,0,0,0
FDNJNPJA_01723,0,0,0,0,1.299744072,0,0,0.156562421,0.604309874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078045535,0.168556873,0,0,0,0,0,0,0,0,0,0,0,0
FDNJNPJA_02364,0,0,0,0,1.050141479,0,0,0.068700525,0.390783887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221891286,0,0,0,0,0,0,0,0,0,0,0,0
FDNJNPJA_02674,0,0,0,0,1.339613522,0,0,0.28238866,0.229469943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496611918,0,0,0,0,0,0,0,0,0,0,0
FDNJNPJA_02675,0,0,0,0,1.241119751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267154266,0,0,0,0,0,0,0,0,0,0,0
IJFLAPMN_00655,0,0,4.155865011,0.768760804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120606903,4.018976153,0,0,0,0,0,0,0.119486034,0,0.065588995,0,0,0,0,0,0
IJFLAPMN_00656,0,0,3.303930581,0.881492523,0,0,0,0,0,0,0,0,0,0,0.124898532,0,0,0,0,0,0.221268479,2.982841239,0,0,0,0,0,0,0.328818155,0,0,0,0,0,0,0,0
IJFLAPMN_01569,0,0.051326201,5.116019346,0.650630892,0,0,0,0,0,0,0,0,0,0,0.219993578,0,0,0,0,0,0.055676789,3.980492045,0,0,0,0,0,0,0.367729016,0,0,0.074764074,0,0,0,0,0
IJFLAPMN_01663,0,0,7.264892812,0.723625226,0,0,0,0,0,0,0,0,0,0,0.219707872,0,0,0,0,0,0,3.38997317,0,0,0,0,0,0,0.41774852,0.050441901,0,0,0,0,0,0,0
IJFLAPMN_01664,0,0,2.331702998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092274678,4.360715112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IJFLAPMN_01889,0,0,0.2892808,0.133779454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125927796,6.332573922,0,0,0,0,0,0,2.827836133,0.130555507,0.821791528,0,0,0,0,0,0
IJFLAPMN_01890,0,0,0.958007843,0.295357235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42229359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IJFLAPMN_01975,0,0,5.755521764,0.266167183,0,0,0,0,0,0,0,0,0,0,0.377131848,0,0,0,0,0,1.447596513,11.70534525,0,0,0,0,0,0,7.11555646,0.894704193,1.271693002,0.224292222,0.377653885,0,0,0,0
IJFLAPMN_03083,0,0,11.02259599,1.274364622,0,0,0,0,0,0,0,0,0,0,0.104171836,0,0,0,0,0,0,5.03159436,0,0,0,0,0,0,0.121889488,0,0,0,0,0,0,0,0
BLBEPJLO_00896,0.189100003,0.118885087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312538124,0,0,0,0,0,0,2.640449401,0,0.350664056,0,0,0,0,0,0
BLBEPJLO_00897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305511035,0,0,0,0,0,0,3.179044903,0,0.099717744,0,0.095673147,0,0,0,0
BLBEPJLO_01256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259406643,0,0,0,0,0,0,2.439008665,0,0.640312566,0,0,0,0,0,0
BLBEPJLO_01257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182167586,0,0,0,0,0.031326987,0,2.819892773,0,0.130809513,0,0,0,0,0,0
BLBEPJLO_01440,0.12407352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307596809,0,0,0,0,0,0,2.868819265,0,0.153386649,0,0.058866086,0,0,0,0
BLBEPJLO_02273,0.191239515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18061385,0,0,0,0,0,0,4.011638727,0,0.364763864,0,0.116656291,0,0,0,0
BLBEPJLO_02274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275964513,0,0,0,0,0.059321316,0,3.76042039,0,0.49540624,0,0,0,0,0,0
BLBEPJLO_02334,0.1993054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205878288,0,0,0,0,0,0,2.334086967,0,0.147835513,0,0,0,0,0,0
BLBEPJLO_02335,0.067945023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196520184,0,0,0,0,0,0,2.234112962,0,0.201593881,0.062222481,0.096708571,0,0,0,0
BLBEPJLO_02781,0.255208134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158174782,0,0,0,0,0,0,2.567276706,0,0.220851833,0.07790457,0.060541138,0,0,0,0
BLBEPJLO_03073,0.131067225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243701439,0.098931466,0,0,0,0.023282688,0,3.748801554,0,0.097219596,0,0.046638162,0,0,0,0
BLBEPJLO_03074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143318587,0,0,0,0,0,0,2.109159547,0,0,0,0,0,0,0,0
OJFCKHEC_00278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841921845,0,0,0,0.056611205,0,0,0,0,0,0,0,0,0,0
OJFCKHEC_00280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.813322925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OJFCKHEC_01333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918375435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OJFCKHEC_02616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577904542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OJFCKHEC_03230,0,0,0,0,0,0,0.086504665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.345949131,0,0,0,0.036806625,0,0,0,0,0,0,0,0,0,0
OJFCKHEC_03231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.515896665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162125459
OJFCKHEC_03798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026256979,0,0,0,3.130316269,0,0,0,0.045334989,0,0,0,0,0,0,0,0,0,0
OJFCKHEC_05312,0,0,0,0,0,0,0.054949504,0,0,0,0.059661299,0,0,0,0,0,0,0,0.02708267,0,0,0,3.477119571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OJFCKHEC_05313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.369408622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OJFCKHEC_06557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.760551298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMOHIEFF_00278,0,0,0,0,10.06751924,0.108459568,0,0.883965601,1.282702354,0,0,0.058017856,0.011122466,0.028273251,0,0,0,0,0,0,0,0,0,0.188850925,2.19227982,3.275663111,0,0,0,0,0,0,0,0.370248521,0,0,0
MMOHIEFF_00615,0,0,0,0,11.15066631,0.199664204,0,1.046121628,0.850081833,0,0,0.427222397,0,0,0,0,0,0,0,0,0,0,0,0.115885795,0.250281417,0.306620237,0,0,0,0,0,0,0,0,0,0,0
MMOHIEFF_01463,0,0,0,0,10.54614192,0.28171149,0,0.874667014,1.332669856,0,0,0.100463224,0,0.04895772,0,0,0,0,0,0,0,0,0,0.327012647,2.001062351,1.82661177,0,0,0,0,0,0,0,0.128223835,0,0,0
BEHGEAEC_00188,0.215742958,0.542540878,0,0.156305891,4.127022413,29.54824385,0.090071867,0,0,2.163351994,0.440078963,0.072671851,0,0,0.083051086,0,0,1.059648685,0.133179727,0,2.280548061,0.22285794,0,20.18563291,0.298015502,0,0,0.64205746,0.097176499,0.152539081,0.160028133,14.32400011,1.381835863,0,0,0,0.17271097
BEHGEAEC_00198,0,0.034084498,0,0.078557883,4.609339943,0.580371081,0,0.23849405,0.064600347,0.058247172,0,0,0,0,0,0,0,0,0.02231163,0,0.591577903,0,0,0.237776035,0.10698558,0.03495153,0,0.080673023,0.048840002,0.03833236,0.080428647,4.567710452,0.655914605,0.093233565,0,0,0
BEHGEAEC_00199,0,0,0,0.105289385,4.605266031,0.732102083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849829163,0,0,0,0,0.06545917,0,0,0,0,0,0,0,0
BEHGEAEC_00200,0,0,0,0,4.916708634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049130046,0,0.521486077,0,0.306620237,0,0.176930607,0,0,0,0,0,0,0,0,0
BEHGEAEC_00201,0,0,0,0,3.382667263,0.190064964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44125745,0,0.19458592,0,0,0,0,0,0,0,0,0,0,0
BEHGEAEC_00202,0,0,0,0,3.662171975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288621225,0,0,0,0.587543147,0.177851329,0,0,0,0,0,0,0,0
BEHGEAEC_00205,0,0.394698489,0,0.050538905,5.472403928,3.865498996,0.116492948,0.204574896,0,0.299778776,0.916994166,0,0,0,0,0,0,0.05710329,0.02870763,0,0.095145446,0,0.10530705,3.824231235,0.055061912,0.359767745,0.09913251,0.311397868,0.062840803,0,0.206969718,0.063881748,0.049643733,0.119960521,0,0,0.055843214
BEHGEAEC_00574,0,0.209946005,0,0,5.162104114,0.735996243,0.139419752,0,0,0.119592597,0,0,0,0,0,0,0,0.136683408,0,0,0,0,0,0.488199732,0.395391388,0.107643275,0,0,0.150416816,0,0,0,0,0,0,0,0
BEHGEAEC_00658,0,0,0,0,0.638470772,0,0,0.242259745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483060788,0,0,0,0,0,0,0,0,0,0,0,0,0
BEHGEAEC_00871,0.054028572,0.475540348,0,0.07828746,5.011061481,0.54435129,0,0.079224357,0.450645791,0.077395553,0.146945471,0.036398466,0,0.017737694,0,0.131765453,0,0.221140109,0.044469651,0,0,0,0,0.710872588,0.255881518,0.487637004,0.019195193,0,0,0,0.20037946,0,0,0.092912624,0,0,0
BEHGEAEC_01151,0,0,0,0,4.579230769,0.349081788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911737248,0,0.268038883,0,0,0.062424639,0,0,0,0,0,0,0,0
BEHGEAEC_01421,0.289982452,1.230584203,0,1.102985333,5.659239776,0.456507072,0,0.637820115,0.043191225,0.830795685,0.755824609,0.439555607,0,0.047600924,0,0.154702683,0,1.008868754,1.909422049,0,0,0,0.218883014,1.377783078,0.743908046,1.542306875,0.360585919,2.049616453,0.293885972,0,0.376417213,0.398338842,0.103185588,0,0,0,0
BEHGEAEC_01422,1.32263766,1.607620249,0,1.022135151,4.975050341,0.888393538,0.073626161,0.45253576,0.68293091,1.16837936,2.478122551,2.376124568,0.01138803,0.839501123,0.067887264,0.241924702,0,3.031607264,2.032113143,0.260656054,0,0,0.399338532,1.482426715,1.009210602,1.762205072,1.096444544,0.721638318,0.119150399,0,0.457833295,0,0.188255729,0.075817745,0,0,0
BEHGEAEC_01674,0,0,0,0,2.449517673,0.190064964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220628725,0.119124328,0,0,0,0,0,0,0,0,0,0,0,0
BEHGEAEC_01675,0,0,0,0,2.214378789,0.627516071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098324842,0,0,0,0,0,0,0,0,0,0,0,0
BEHGEAEC_02155,0,0,0,0,3.911502856,0.387583455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849829163,0.0809734,0.39680266,0,0,0,0,0,0,0,0,0,0,0
BEHGEAEC_02157,0,0,0,0,3.142353137,0.119076845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414675676,0.149264219,1.21909251,0,0,0,0,0,0,0,0.325194183,0,0,0
BEHGEAEC_02165,0,0,0,0,4.995094863,0.25838897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674864336,0,0,0,0,0,0,0,0,0,0,0,0,0
BEHGEAEC_02167,0.241466157,0.455421333,0,0.349884725,5.132322744,0.456155913,0.604867232,0.177035968,0,0.259423941,0.656733222,0.162673143,0.031185682,0,0,0,0,0.592995707,0.596235395,0,0.494024431,0.299315357,0,0.8825149,0.285898388,0.467006208,0.600514242,1.796526162,0.217525856,0.170726433,0,1.547903885,0.171843691,0,0,0,0.193303432
BEHGEAEC_02553,0,0,0,0,6.177381418,0.656460539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508015957,0,0,0,0,0,0,0,0,0,0,0,0,0
BEHGEAEC_02554,0,0,0,0,1.998037945,0.465100147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269945734,0,0,0,0,0,0,0,0,0,0,0,0,0
PNDILNNP_00243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054401987,30.93092238,0,0,0,0,0,0,0,0,0
PNDILNNP_00244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.28794036,0,0,0,0,0,0,0,0,0
PNDILNNP_00591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.13700045,0,0,0,0,0,0,0,0,0
PNDILNNP_01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032609378,26.29126737,0,0,0,0,0,0,0,0,0
PNDILNNP_01126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8335877,0,0,0,0,0,0,0,0,0
PNDILNNP_01179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.45689361,0,0,0.060478164,0,0,0,0,0,0
PNDILNNP_01330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99954715,0,0,0,0,0,0,0,0,0
PNDILNNP_01331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039131254,29.00916981,0,0,0,0,0,0,0,0,0
PNDILNNP_01531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047255963,30.57900675,0,0,0,0,0,0,0,0,0
PNDILNNP_01532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09869387,29.86526013,0,0,0,0,0,0,0,0,0
IEAKOGEJ_00580,0,1.196056027,0.248372404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270299563,3.078816212,0.119667102,0,0,0,1.182831084,0,1.178265055,0.056046556,0.235192862,0,0.282066664,0,0,0,0
IEAKOGEJ_00581,0,1.004569224,0.565261333,0,0,0,0,0,0,0,0,0,0,0,0.079369018,0,0,0,0,0,0.246065809,3.343747363,0.038906546,0,0,0,0.824069509,0.115048473,1.184069317,0,0,0.094406524,0.256777929,0,0,0,0
IEAKOGEJ_01526,0,0.851867242,0.471728882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102674942,3.545846194,0.170461052,0,0,0,1.150008433,0.336040865,1.593624679,0,0.111674308,0,0.428578989,0,0,0,0
IEAKOGEJ_02702,0.150916348,0.711595833,0.354647134,0,0,0.047516241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102921756,3.086689617,0.341741628,0,0,0,1.099155533,0.112282885,1.495490263,0,0,0.207308556,0.107402307,0,0,0,0
IEAKOGEJ_03217,0,0.936572685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362842803,2.989771474,0,0,0,0,1.323166975,0.158337899,1.533741631,0,0,0,0.151455456,0,0,0,0
AOGNHJBE_00820,0,0,0,0.160724432,0,0,0,0,0,0,0,0,0.014325578,0.072831095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849350075,0,0,0,0,0,0,0,0
AOGNHJBE_01821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.442773537,0,0,0,0,0,0,0,0
AOGNHJBE_02222,0,0,0.128906254,0.119226774,0.206687131,0,0,0.241307217,0.220597907,0.014733557,0,2.189584775,0,0.62130747,0,0.050167581,0,0,0.033862211,0,0,0.152992122,0.18632309,0.120290366,0.09742278,0.026522851,0,0,1.408358756,0,0.24413204,0,0,0,0,0,0
AOGNHJBE_02507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875878448,0,0.137369282,0,0,0,0,0,0
AOGNHJBE_02508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055310585,0,0,0,0,0,0,0.964720216,0,0.496462544,0,0,0,0,0,0
AOGNHJBE_02513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81729368,0,0.403770404,0,0,0,0,0,0
AOGNHJBE_02515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007542565,0,0.331839809,0,0,0,0,0,0
MLEHHGOG_00113,0,0,0.094391048,0,0,0,0,0,0,0,0,0,0.038907281,0,0,0,0,0,0,0,0,4.431322685,0.36382474,0,0,0,0.021405772,0,0.569909393,0.212998429,0,0.110352347,0.171513856,0,0,0,0
MLEHHGOG_00114,0.025052355,0,0.039247994,0,0,0,0.041837053,0,0,0,0,0,0.006471091,0,0,0,0,0,0,0,0,4.150920338,0.094549426,0,0,0,0.035602258,0,0.789898361,0,0.037165352,0,0.017828954,0,0,0,0
